Time [ms], Thumb, Index, Middle, Ring, Little, force
336.933623, 1706, 1816, 2968, 2062, 2920, 0.311782, 
337.575446, 1706, 1816, 2968, 2062, 2920, 0.305334, 
338.222010, 1706, 1816, 2968, 2062, 2920, 0.306624, 
339.107435, 1706, 1816, 2968, 2062, 2920, 0.302755, 
339.690911, 1706, 1816, 2968, 2062, 2920, 0.304045, 
340.239378, 1706, 1816, 2968, 2062, 2920, 0.301466, 
340.862239, 1706, 1816, 2968, 2062, 2920, 0.297597, 
341.470148, 1706, 1816, 2968, 2062, 2920, 0.296307, 
342.094467, 1706, 1816, 2968, 2062, 2920, 0.296307, 
342.700917, 1706, 1816, 2968, 2062, 2920, 0.296307, 
343.313932, 1706, 1817, 2969, 2061, 2920, 0.288570, 
344.606331, 1706, 1817, 2969, 2061, 2920, 0.291149, 
346.322844, 1706, 1817, 2969, 2061, 2920, 0.288570, 
346.978889, 1706, 1817, 2969, 2061, 2920, 0.288570, 
348.242115, 1706, 1817, 2969, 2061, 2920, 0.284701, 
349.056064, 1706, 1817, 2969, 2061, 2920, 0.285991, 
349.680748, 1706, 1817, 2969, 2061, 2920, 0.282122, 
350.519129, 1706, 1817, 2969, 2061, 2920, 0.278254, 
351.201067, 1706, 1817, 2969, 2061, 2920, 0.280833, 
351.877899, 1706, 1817, 2969, 2061, 2920, 0.278254, 
353.600611, 1706, 1817, 2969, 2061, 2920, 0.274385, 
354.232589, 1706, 1817, 2969, 2061, 2920, 0.279543, 
354.916350, 1706, 1817, 2969, 2061, 2920, 0.270516, 
357.122618, 1706, 1817, 2969, 2061, 2920, 0.273095, 
357.815131, 1706, 1817, 2969, 2061, 2920, 0.275674, 
358.713684, 1706, 1817, 2969, 2061, 2920, 0.265358, 
359.434276, 1706, 1817, 2969, 2061, 2920, 0.271806, 
360.076465, 1706, 1817, 2969, 2061, 2920, 0.251173, 
360.754391, 1706, 1817, 2969, 2061, 2920, 0.266648, 
361.350995, 1706, 1817, 2969, 2061, 2920, 0.265358, 
362.340716, 1706, 1817, 2969, 2061, 2920, 0.264068, 
363.160499, 1706, 1817, 2969, 2061, 2920, 0.260200, 
363.808522, 1706, 1817, 2969, 2061, 2920, 0.265358, 
364.405856, 1706, 1817, 2969, 2061, 2920, 0.260200, 
364.973651, 1706, 1817, 2969, 2061, 2920, 0.264068, 
365.507166, 1706, 1817, 2969, 2061, 2920, 0.256331, 
367.030038, 1706, 1817, 2969, 2061, 2920, 0.260200, 
367.814814, 1706, 1817, 2969, 2061, 2920, 0.255041, 
368.302745, 1706, 1818, 2969, 2060, 2920, 0.258910, 
368.997811, 1706, 1818, 2969, 2060, 2920, 0.255041, 
369.565606, 1706, 1818, 2969, 2060, 2920, 0.256331, 
370.236603, 1706, 1818, 2969, 2060, 2920, 0.258910, 
370.976888, 1706, 1818, 2969, 2060, 2920, 0.253752, 
371.564375, 1706, 1818, 2969, 2060, 2920, 0.256331, 
372.250689, 1706, 1818, 2969, 2060, 2920, 0.257621, 
373.038746, 1706, 1818, 2969, 2060, 2920, 0.253752, 
373.717037, 1706, 1818, 2969, 2060, 2920, 0.255041, 
374.374177, 1706, 1818, 2969, 2060, 2920, 0.257621, 
375.032410, 1706, 1818, 2969, 2060, 2920, 0.255041, 
376.781744, 1706, 1818, 2969, 2060, 2920, 0.256331, 
377.648206, 1706, 1818, 2969, 2060, 2920, 0.253752, 
378.359317, 1706, 1818, 2969, 2060, 2920, 0.257621, 
379.172901, 1706, 1818, 2969, 2060, 2920, 0.255041, 
379.785915, 1706, 1818, 2969, 2060, 2920, 0.253752, 
380.524377, 1706, 1818, 2969, 2060, 2920, 0.257621, 
380.985323, 1706, 1818, 2969, 2060, 2920, 0.253752, 
381.649756, 1706, 1818, 2969, 2060, 2920, 0.255041, 
382.293038, 1706, 1818, 2969, 2060, 2920, 0.257621, 
383.029677, 1706, 1818, 2969, 2060, 2920, 0.255041, 
383.823204, 1706, 1818, 2970, 2059, 2920, 0.258910, 
384.548537, 1706, 1818, 2970, 2059, 2920, 0.258910, 
386.310635, 1706, 1818, 2970, 2059, 2920, 0.261489, 
387.195330, 1706, 1818, 2970, 2059, 2920, 0.255041, 
387.990316, 1706, 1818, 2970, 2059, 2920, 0.261489, 
388.653655, 1706, 1818, 2970, 2059, 2920, 0.258910, 
389.322099, 1706, 1818, 2970, 2059, 2920, 0.265358, 
389.947148, 1706, 1818, 2970, 2059, 2920, 0.260200, 
390.586419, 1706, 1818, 2970, 2059, 2920, 0.262779, 
391.289507, 1706, 1818, 2970, 2059, 2920, 0.266648, 
391.911274, 1706, 1818, 2970, 2059, 2920, 0.262779, 
392.694955, 1706, 1818, 2970, 2059, 2920, 0.271806, 
393.365952, 1706, 1818, 2970, 2059, 2920, 0.267937, 
394.473462, 1706, 1818, 2970, 2059, 2920, 0.270516, 
394.995673, 1706, 1818, 2970, 2059, 2920, 0.271806, 
397.065919, 1706, 1818, 2970, 2059, 2920, 0.274385, 
397.695708, 1706, 1818, 2970, 2059, 2920, 0.275674, 
398.573110, 1706, 1818, 2970, 2059, 2920, 0.276964, 
399.256506, 1706, 1818, 2970, 2059, 2920, 0.275674, 
399.911822, 1709, 1820, 2971, 2058, 2920, 0.282122, 
400.512073, 1709, 1820, 2971, 2058, 2920, 0.276964, 
401.211515, 1709, 1820, 2971, 2058, 2920, 0.284701, 
401.859173, 1709, 1820, 2971, 2058, 2920, 0.282122, 
402.511572, 1709, 1820, 2971, 2058, 2920, 0.287281, 
403.161418, 1709, 1820, 2971, 2058, 2920, 0.283412, 
404.163538, 1709, 1820, 2971, 2058, 2920, 0.291149, 
404.676632, 1709, 1820, 2971, 2058, 2920, 0.288570, 
405.630980, 1709, 1820, 2971, 2058, 2920, 0.296307, 
407.440120, 1709, 1820, 2971, 2058, 2920, 0.289860, 
407.999163, 1709, 1820, 2971, 2058, 2920, 0.297597, 
408.914491, 1709, 1820, 2971, 2058, 2920, 0.296307, 
409.468793, 1709, 1820, 2971, 2058, 2920, 0.298887, 
410.021271, 1709, 1820, 2971, 2058, 2920, 0.297597, 
410.909978, 1709, 1820, 2971, 2058, 2920, 0.302755, 
411.691836, 1709, 1820, 2971, 2058, 2920, 0.301466, 
412.384349, 1709, 1820, 2971, 2058, 2920, 0.306624, 
413.039665, 1709, 1820, 2971, 2058, 2920, 0.304045, 
413.674560, 1709, 1820, 2971, 2058, 2920, 0.309203, 
414.311278, 1709, 1820, 2971, 2058, 2920, 0.311782, 
414.934138, 1709, 1820, 2971, 2058, 2920, 0.307914, 
415.485523, 1709, 1820, 2971, 2058, 2920, 0.313072, 
416.099267, 1716, 1824, 2975, 2056, 2921, 0.316941, 
417.609740, 1716, 1824, 2975, 2056, 2921, 0.311782, 
418.361695, 1716, 1824, 2975, 2056, 2921, 0.320809, 
418.947358, 1716, 1824, 2975, 2056, 2921, 0.315651, 
419.473945, 1716, 1824, 2975, 2056, 2921, 0.323388, 
420.008555, 1716, 1824, 2975, 2056, 2921, 0.318230, 
420.532225, 1716, 1824, 2975, 2056, 2921, 0.325967, 
421.058082, 1716, 1824, 2975, 2056, 2921, 0.327257, 
421.567895, 1716, 1824, 2975, 2056, 2921, 0.323388, 
422.097034, 1716, 1824, 2975, 2056, 2921, 0.328547, 
422.606117, 1716, 1824, 2975, 2056, 2921, 0.332415, 
423.132339, 1716, 1824, 2975, 2056, 2921, 0.325967, 
423.654550, 1716, 1824, 2975, 2056, 2921, 0.333705, 
424.183325, 1716, 1824, 2975, 2056, 2921, 0.329836, 
424.915952, 1716, 1824, 2975, 2056, 2921, 0.334994, 
425.747405, 1716, 1824, 2975, 2056, 2921, 0.333705, 
427.831873, 1716, 1824, 2975, 2056, 2921, 0.333705, 
428.587109, 1716, 1824, 2975, 2056, 2921, 0.338863, 
429.314266, 1716, 1824, 2975, 2056, 2921, 0.333705, 
429.856170, 1716, 1824, 2975, 2056, 2921, 0.341442, 
430.410836, 1716, 1824, 2975, 2056, 2921, 0.338863, 
430.988477, 1716, 1824, 2975, 2056, 2921, 0.338863, 
431.522723, 1716, 1824, 2975, 2056, 2921, 0.342732, 
432.046027, 1717, 1838, 2976, 2054, 2922, 0.341442, 
432.609811, 1717, 1838, 2976, 2054, 2922, 0.341442, 
433.506905, 1717, 1838, 2976, 2054, 2922, 0.340153, 
434.290222, 1717, 1838, 2976, 2054, 2922, 0.342732, 
434.898860, 1717, 1838, 2976, 2054, 2922, 0.338863, 
435.450245, 1717, 1838, 2976, 2054, 2922, 0.340153, 
435.998347, 1717, 1838, 2976, 2054, 2922, 0.340153, 
437.458131, 1717, 1838, 2976, 2054, 2922, 0.341442, 
438.032125, 1717, 1838, 2976, 2054, 2922, 0.340153, 
438.976992, 1717, 1838, 2976, 2054, 2922, 0.338863, 
439.384696, 1717, 1838, 2976, 2054, 2922, 0.342732, 
439.934622, 1717, 1838, 2976, 2054, 2922, 0.340153, 
440.535237, 1717, 1838, 2976, 2054, 2922, 0.344021, 
441.078599, 1717, 1838, 2976, 2054, 2922, 0.345311, 
441.628525, 1717, 1838, 2976, 2054, 2922, 0.341442, 
442.187568, 1717, 1838, 2976, 2054, 2922, 0.340153, 
442.745152, 1717, 1838, 2976, 2054, 2922, 0.344021, 
443.339568, 1717, 1838, 2976, 2054, 2922, 0.341442, 
444.185608, 1717, 1838, 2976, 2054, 2922, 0.341442, 
444.808469, 1717, 1838, 2976, 2054, 2922, 0.338863, 
445.441905, 1717, 1838, 2976, 2054, 2922, 0.340153, 
446.929768, 1717, 1838, 2976, 2054, 2922, 0.338863, 
447.550076, 1721, 1846, 2979, 2054, 2926, 0.336284, 
448.428207, 1721, 1846, 2979, 2054, 2926, 0.336284, 
448.934008, 1721, 1846, 2979, 2054, 2926, 0.337574, 
449.598076, 1721, 1846, 2979, 2054, 2926, 0.333705, 
450.136333, 1721, 1846, 2979, 2054, 2926, 0.336284, 
450.726737, 1721, 1846, 2979, 2054, 2926, 0.334994, 
451.412322, 1721, 1846, 2979, 2054, 2926, 0.329836, 
451.996892, 1721, 1846, 2979, 2054, 2926, 0.329836, 
452.541712, 1721, 1846, 2979, 2054, 2926, 0.327257, 
453.301689, 1721, 1846, 2979, 2054, 2926, 0.328547, 
454.125120, 1721, 1846, 2979, 2054, 2926, 0.324678, 
454.778248, 1721, 1846, 2979, 2054, 2926, 0.324678, 
455.376311, 1721, 1846, 2981, 2055, 2929, 0.323388, 
456.924345, 1721, 1846, 2981, 2055, 2929, 0.316941, 
457.475365, 1721, 1846, 2981, 2055, 2929, 0.318230, 
458.335263, 1721, 1846, 2981, 2055, 2929, 0.318230, 
458.796574, 1721, 1846, 2981, 2055, 2929, 0.314361, 
459.339571, 1721, 1846, 2981, 2055, 2929, 0.316941, 
459.871263, 1721, 1846, 2981, 2055, 2929, 0.309203, 
460.765075, 1721, 1846, 2981, 2055, 2929, 0.314361, 
461.366785, 1721, 1846, 2981, 2055, 2929, 0.311782, 
461.956096, 1721, 1846, 2981, 2055, 2929, 0.309203, 
462.477577, 1721, 1846, 2981, 2055, 2929, 0.310493, 
463.034797, 1721, 1846, 2981, 2055, 2929, 0.307914, 
463.559560, 1721, 1846, 2981, 2055, 2929, 0.305334, 
464.129179, 1721, 1846, 2981, 2055, 2929, 0.304045, 
464.830079, 1721, 1846, 2981, 2055, 2929, 0.301466, 
465.379640, 1721, 1846, 2981, 2055, 2929, 0.300176, 
466.864951, 1721, 1846, 2981, 2055, 2929, 0.300176, 
467.431652, 1721, 1846, 2981, 2055, 2929, 0.296307, 
468.288632, 1721, 1846, 2981, 2055, 2929, 0.297597, 
468.774011, 1721, 1846, 2981, 2055, 2929, 0.296307, 
469.310809, 1721, 1846, 2981, 2055, 2929, 0.289860, 
469.835208, 1721, 1846, 2981, 2055, 2929, 0.292439, 
470.375653, 1721, 1846, 2981, 2055, 2929, 0.289860, 
470.898958, 1721, 1846, 2981, 2055, 2929, 0.287281, 
471.484622, 1721, 1846, 2981, 2055, 2929, 0.287281, 
472.064451, 1725, 1852, 2982, 2057, 2933, 0.285991, 
472.664702, 1725, 1852, 2982, 2057, 2933, 0.280833, 
473.343722, 1725, 1852, 2982, 2057, 2933, 0.280833, 
474.095676, 1725, 1852, 2982, 2057, 2933, 0.279543, 
474.723642, 1725, 1852, 2982, 2057, 2933, 0.280833, 
475.361454, 1725, 1852, 2982, 2057, 2933, 0.274385, 
476.999927, 1725, 1852, 2982, 2057, 2933, 0.274385, 
477.738389, 1725, 1852, 2982, 2057, 2933, 0.274385, 
478.381307, 1725, 1852, 2982, 2057, 2933, 0.269227, 
478.988486, 1725, 1852, 2982, 2057, 2933, 0.270516, 
479.999358, 1725, 1852, 2982, 2057, 2933, 0.267937, 
480.738914, 1725, 1852, 2982, 2057, 2933, 0.267937, 
481.370891, 1725, 1852, 2982, 2057, 2933, 0.267937, 
482.015997, 1725, 1852, 2982, 2057, 2933, 0.266648, 
482.567746, 1725, 1852, 2982, 2057, 2933, 0.261489, 
483.132259, 1725, 1852, 2982, 2057, 2933, 0.267937, 
483.682914, 1725, 1852, 2982, 2057, 2933, 0.261489, 
484.225912, 1725, 1852, 2982, 2057, 2933, 0.265358, 
484.745205, 1725, 1852, 2982, 2057, 2933, 0.258910, 
485.410368, 1725, 1852, 2982, 2057, 2933, 0.258910, 
486.944545, 1725, 1852, 2982, 2057, 2933, 0.261489, 
487.496659, 1725, 1852, 2982, 2057, 2933, 0.260200, 
488.304773, 1729, 1859, 2984, 2062, 2937, 0.256331, 
488.920705, 1729, 1859, 2984, 2062, 2937, 0.257621, 
489.449844, 1729, 1859, 2984, 2062, 2937, 0.255041, 
489.989195, 1729, 1859, 2984, 2062, 2937, 0.256331, 
490.610597, 1729, 1859, 2984, 2062, 2937, 0.255041, 
491.290346, 1729, 1859, 2984, 2062, 2937, 0.258910, 
491.916489, 1729, 1859, 2984, 2062, 2937, 0.252462, 
492.518927, 1729, 1859, 2984, 2062, 2937, 0.257621, 
493.058278, 1729, 1859, 2984, 2062, 2937, 0.255041, 
493.612945, 1729, 1859, 2984, 2062, 2937, 0.255041, 
494.216842, 1729, 1859, 2984, 2062, 2937, 0.255041, 
494.772238, 1729, 1859, 2984, 2062, 2937, 0.257621, 
495.883395, 1729, 1859, 2984, 2062, 2937, 0.252462, 
497.499623, 1729, 1859, 2984, 2062, 2937, 0.253752, 
498.295703, 1729, 1859, 2984, 2062, 2937, 0.251173, 
498.793117, 1729, 1859, 2984, 2062, 2937, 0.255041, 
499.333196, 1729, 1859, 2984, 2062, 2937, 0.252462, 
499.971009, 1729, 1859, 2984, 2062, 2937, 0.251173, 
500.607362, 1729, 1859, 2984, 2062, 2937, 0.256331, 
501.240433, 1729, 1859, 2984, 2062, 2937, 0.253752, 
501.808228, 1729, 1859, 2984, 2062, 2937, 0.253752, 
502.354508, 1729, 1859, 2984, 2062, 2937, 0.258910, 
502.880001, 1729, 1859, 2984, 2062, 2937, 0.253752, 
503.391636, 1729, 1859, 2984, 2062, 2937, 0.255041, 
503.916035, 1735, 1864, 2984, 2066, 2940, 0.262779, 
504.529049, 1735, 1864, 2984, 2066, 2940, 0.255041, 
506.024206, 1735, 1864, 2984, 2066, 2940, 0.264068, 
506.664206, 1735, 1864, 2984, 2066, 2940, 0.257621, 
507.470862, 1735, 1864, 2984, 2066, 2940, 0.266648, 
508.074030, 1735, 1864, 2984, 2066, 2940, 0.261489, 
508.723147, 1735, 1864, 2984, 2066, 2940, 0.262779, 
509.347831, 1735, 1864, 2984, 2066, 2940, 0.269227, 
509.991842, 1735, 1864, 2984, 2066, 2940, 0.267937, 
510.679250, 1735, 1864, 2984, 2066, 2940, 0.266648, 
511.344412, 1735, 1864, 2984, 2066, 2940, 0.269227, 
512.020880, 1735, 1864, 2984, 2066, 2940, 0.270516, 
513.031752, 1735, 1864, 2984, 2066, 2940, 0.274385, 
513.543387, 1735, 1864, 2984, 2066, 2940, 0.274385, 
515.048390, 1735, 1864, 2984, 2066, 2940, 0.278254, 
515.604880, 1735, 1864, 2984, 2066, 2940, 0.276964, 
516.418465, 1735, 1864, 2984, 2066, 2940, 0.278254, 
517.125564, 1735, 1864, 2984, 2066, 2940, 0.278254, 
517.980721, 1735, 1864, 2984, 2066, 2940, 0.280833, 
518.585713, 1735, 1864, 2984, 2066, 2940, 0.284701, 
519.216596, 1735, 1864, 2984, 2066, 2940, 0.280833, 
519.835081, 1739, 1870, 2985, 2070, 2942, 0.287281, 
520.471434, 1739, 1870, 2985, 2070, 2942, 0.285991, 
521.041782, 1739, 1870, 2985, 2070, 2942, 0.287281, 
521.636927, 1739, 1870, 2985, 2070, 2942, 0.288570, 
522.189770, 1739, 1870, 2985, 2070, 2942, 0.295018, 
522.806432, 1739, 1870, 2985, 2070, 2942, 0.293728, 
523.405224, 1739, 1870, 2985, 2070, 2942, 0.292439, 
524.097737, 1739, 1870, 2985, 2070, 2942, 0.300176, 
526.015184, 1739, 1870, 2985, 2070, 2942, 0.297597, 
527.164267, 1739, 1870, 2985, 2070, 2942, 0.301466, 
527.804267, 1739, 1870, 2985, 2070, 2942, 0.301466, 
528.540176, 1739, 1870, 2985, 2070, 2942, 0.306624, 
529.184917, 1739, 1870, 2985, 2070, 2942, 0.306624, 
529.866125, 1739, 1870, 2985, 2070, 2942, 0.306624, 
530.486433, 1739, 1870, 2985, 2070, 2942, 0.309203, 
531.146125, 1739, 1870, 2985, 2070, 2942, 0.307914, 
531.755493, 1739, 1870, 2985, 2070, 2942, 0.313072, 
532.330581, 1739, 1870, 2985, 2070, 2942, 0.313072, 
533.068314, 1739, 1870, 2985, 2070, 2942, 0.314361, 
533.615322, 1739, 1870, 2985, 2070, 2942, 0.315651, 
535.286981, 1739, 1870, 2985, 2070, 2942, 0.314361, 
535.939744, 1742, 1874, 2986, 2075, 2943, 0.320809, 
537.131129, 1742, 1874, 2986, 2075, 2943, 0.320809, 
537.628907, 1742, 1874, 2986, 2075, 2943, 0.320809, 
538.156588, 1742, 1874, 2986, 2075, 2943, 0.325967, 
538.698856, 1742, 1874, 2986, 2075, 2943, 0.323388, 
539.214138, 1742, 1874, 2986, 2075, 2943, 0.328547, 
539.745101, 1742, 1874, 2986, 2075, 2943, 0.327257, 
540.372338, 1742, 1874, 2986, 2075, 2943, 0.329836, 
541.012703, 1742, 1874, 2986, 2075, 2943, 0.328547, 
541.706674, 1742, 1874, 2986, 2075, 2943, 0.332415, 
542.353238, 1742, 1874, 2986, 2075, 2943, 0.329836, 
542.921398, 1742, 1874, 2986, 2075, 2943, 0.332415, 
543.565410, 1742, 1874, 2986, 2075, 2943, 0.334994, 
545.177991, 1742, 1874, 2986, 2075, 2943, 0.334994, 
545.894572, 1742, 1874, 2986, 2075, 2943, 0.333705, 
546.727120, 1742, 1874, 2986, 2075, 2943, 0.336284, 
547.597957, 1742, 1874, 2986, 2075, 2943, 0.340153, 
548.201490, 1742, 1874, 2986, 2075, 2943, 0.336284, 
548.927553, 1742, 1874, 2986, 2075, 2943, 0.342732, 
549.456693, 1742, 1874, 2986, 2075, 2943, 0.337574, 
550.003701, 1742, 1874, 2986, 2075, 2943, 0.344021, 
550.532476, 1742, 1874, 2986, 2075, 2943, 0.338863, 
551.152420, 1742, 1874, 2986, 2075, 2943, 0.342732, 
551.802266, 1747, 1879, 2987, 2079, 2946, 0.338863, 
552.427314, 1747, 1879, 2987, 2079, 2946, 0.345311, 
552.963383, 1747, 1879, 2987, 2079, 2946, 0.338863, 
553.507839, 1747, 1879, 2987, 2079, 2946, 0.340153, 
554.122677, 1747, 1879, 2987, 2079, 2946, 0.340153, 
556.031372, 1747, 1879, 2987, 2079, 2946, 0.338863, 
556.821617, 1747, 1879, 2987, 2079, 2946, 0.342732, 
557.343099, 1747, 1879, 2987, 2079, 2946, 0.342732, 
557.885731, 1747, 1879, 2987, 2079, 2946, 0.341442, 
558.421435, 1747, 1879, 2987, 2079, 2946, 0.341442, 
559.245230, 1747, 1879, 2987, 2079, 2946, 0.340153, 
559.918415, 1747, 1879, 2987, 2083, 2948, 0.344021, 
560.903396, 1747, 1879, 2987, 2083, 2948, 0.336284, 
561.619977, 1747, 1879, 2987, 2083, 2948, 0.344021, 
562.257424, 1747, 1879, 2987, 2083, 2948, 0.337574, 
562.829231, 1747, 1879, 2987, 2083, 2948, 0.342732, 
563.430940, 1747, 1879, 2987, 2083, 2948, 0.334994, 
564.076411, 1747, 1879, 2987, 2083, 2948, 0.341442, 
565.767032, 1747, 1879, 2987, 2083, 2948, 0.338863, 
566.937995, 1747, 1879, 2987, 2083, 2948, 0.334994, 
567.487556, 1747, 1879, 2987, 2083, 2948, 0.334994, 
568.129015, 1747, 1879, 2987, 2083, 2948, 0.337574, 
568.808765, 1747, 1879, 2987, 2083, 2948, 0.333705, 
569.426155, 1747, 1879, 2987, 2083, 2948, 0.331126, 
570.072355, 1747, 1879, 2987, 2083, 2948, 0.334994, 
570.817745, 1747, 1879, 2987, 2083, 2948, 0.331126, 
571.413985, 1747, 1879, 2987, 2083, 2948, 0.329836, 
572.047056, 1747, 1879, 2987, 2083, 2948, 0.328547, 
572.663717, 1747, 1879, 2987, 2083, 2948, 0.331126, 
573.465996, 1747, 1879, 2987, 2083, 2948, 0.324678, 
574.036709, 1747, 1879, 2987, 2083, 2948, 0.323388, 
575.828709, 1749, 1881, 2987, 2089, 2951, 0.323388, 
576.467615, 1749, 1881, 2987, 2089, 2951, 0.318230, 
577.357780, 1749, 1881, 2987, 2089, 2951, 0.319520, 
578.013462, 1749, 1881, 2987, 2089, 2951, 0.320809, 
578.773439, 1749, 1881, 2987, 2089, 2951, 0.315651, 
579.383536, 1749, 1881, 2987, 2089, 2951, 0.315651, 
580.047240, 1749, 1881, 2987, 2089, 2951, 0.313072, 
580.766009, 1749, 1881, 2987, 2089, 2951, 0.311782, 
581.419867, 1749, 1881, 2987, 2089, 2951, 0.313072, 
582.062055, 1749, 1881, 2987, 2089, 2951, 0.306624, 
582.666317, 1749, 1881, 2987, 2089, 2951, 0.309203, 
583.327833, 1749, 1881, 2987, 2089, 2951, 0.302755, 
585.050545, 1749, 1881, 2987, 2089, 2951, 0.305334, 
585.732118, 1749, 1881, 2987, 2089, 2951, 0.302755, 
587.006648, 1749, 1881, 2987, 2089, 2951, 0.300176, 
587.544540, 1749, 1881, 2987, 2089, 2951, 0.298887, 
588.171777, 1749, 1881, 2987, 2089, 2951, 0.301466, 
588.804848, 1749, 1881, 2987, 2089, 2951, 0.292439, 
589.476210, 1749, 1881, 2987, 2089, 2951, 0.295018, 
590.293806, 1749, 1881, 2987, 2089, 2951, 0.292439, 
591.093168, 1749, 1881, 2987, 2089, 2951, 0.292439, 
591.834911, 1752, 1883, 2987, 2095, 2954, 0.287281, 
592.917988, 1752, 1883, 2987, 2095, 2954, 0.300176, 
594.138912, 1752, 1883, 2987, 2095, 2954, 0.283412, 
595.960086, 1752, 1883, 2987, 2095, 2954, 0.287281, 
596.671562, 1752, 1883, 2987, 2095, 2954, 0.283412, 
597.555163, 1752, 1883, 2987, 2095, 2954, 0.279543, 
598.311129, 1752, 1883, 2987, 2095, 2954, 0.282122, 
599.020052, 1752, 1883, 2987, 2095, 2954, 0.280833, 
599.710742, 1752, 1883, 2987, 2095, 2954, 0.274385, 
600.395961, 1752, 1883, 2987, 2095, 2954, 0.276964, 
601.032315, 1752, 1883, 2987, 2095, 2954, 0.273095, 
601.630378, 1752, 1883, 2987, 2095, 2954, 0.276964, 
602.243392, 1752, 1883, 2987, 2095, 2954, 0.269227, 
602.803164, 1752, 1883, 2987, 2095, 2954, 0.271806, 
603.517193, 1752, 1883, 2987, 2095, 2954, 0.267937, 
604.142971, 1752, 1883, 2987, 2095, 2954, 0.266648, 
604.721341, 1752, 1883, 2987, 2095, 2954, 0.267937, 
606.520270, 1752, 1883, 2987, 2095, 2954, 0.262779, 
607.240863, 1752, 1883, 2987, 2095, 2954, 0.265358, 
607.999382, 1754, 1884, 2987, 2099, 2957, 0.260200, 
608.719245, 1754, 1884, 2987, 2099, 2957, 0.262779, 
609.398265, 1754, 1884, 2987, 2099, 2957, 0.261489, 
610.100989, 1754, 1884, 2987, 2099, 2957, 0.258910, 
611.077582, 1754, 1884, 2987, 2099, 2957, 0.258910, 
611.875485, 1754, 1884, 2987, 2099, 2957, 0.256331, 
612.555964, 1754, 1884, 2987, 2099, 2957, 0.253752, 
613.361525, 1754, 1884, 2987, 2099, 2957, 0.257621, 
614.160887, 1754, 1884, 2987, 2099, 2957, 0.253752, 
614.877468, 1754, 1884, 2987, 2099, 2957, 0.257621, 
616.735110, 1754, 1884, 2987, 2099, 2957, 0.257621, 
617.485605, 1754, 1884, 2987, 2099, 2957, 0.253752, 
618.271110, 1754, 1884, 2987, 2099, 2957, 0.256331, 
619.088341, 1754, 1884, 2987, 2099, 2957, 0.251173, 
619.957720, 1754, 1884, 2987, 2099, 2957, 0.256331, 
620.649868, 1754, 1884, 2987, 2099, 2957, 0.253752, 
621.393800, 1754, 1884, 2987, 2099, 2957, 0.253752, 
622.291988, 1754, 1884, 2987, 2099, 2957, 0.255041, 
622.995806, 1754, 1884, 2987, 2099, 2957, 0.252462, 
623.766359, 1754, 1885, 2987, 2102, 2961, 0.255041, 
624.477105, 1754, 1885, 2987, 2102, 2961, 0.255041, 
625.145915, 1754, 1885, 2987, 2102, 2961, 0.252462, 
625.795031, 1754, 1885, 2987, 2102, 2961, 0.256331, 
627.786143, 1754, 1885, 2987, 2102, 2961, 0.257621, 
628.490690, 1754, 1885, 2987, 2102, 2961, 0.251173, 
629.272548, 1754, 1885, 2987, 2102, 2961, 0.257621, 
630.035807, 1754, 1885, 2987, 2102, 2961, 0.256331, 
630.710451, 1754, 1885, 2987, 2102, 2961, 0.255041, 
631.385460, 1754, 1885, 2987, 2102, 2961, 0.257621, 
632.105688, 1754, 1885, 2987, 2102, 2961, 0.258910, 
632.779603, 1754, 1885, 2987, 2102, 2961, 0.256331, 
633.466645, 1754, 1885, 2987, 2102, 2961, 0.257621, 
634.162805, 1754, 1885, 2987, 2102, 2961, 0.260200, 
634.849119, 1754, 1885, 2987, 2102, 2961, 0.258910, 
635.540902, 1754, 1885, 2987, 2102, 2961, 0.258910, 
636.200595, 1754, 1885, 2987, 2102, 2961, 0.266648, 
636.814338, 1754, 1885, 2987, 2102, 2961, 0.262779, 
638.320435, 1754, 1885, 2987, 2102, 2961, 0.266648, 
638.841917, 1754, 1885, 2987, 2102, 2961, 0.264068, 
639.707649, 1751, 1884, 2988, 2105, 2964, 0.266648, 
640.620789, 1751, 1884, 2988, 2105, 2964, 0.271806, 
641.256778, 1751, 1884, 2988, 2105, 2964, 0.266648, 
641.810715, 1751, 1884, 2988, 2105, 2964, 0.275674, 
642.333656, 1751, 1884, 2988, 2105, 2964, 0.271806, 
642.874829, 1751, 1884, 2988, 2105, 2964, 0.273095, 
643.498784, 1751, 1884, 2988, 2105, 2964, 0.275674, 
644.278089, 1751, 1884, 2988, 2105, 2964, 0.279543, 
644.952733, 1751, 1884, 2988, 2105, 2964, 0.271806, 
645.576688, 1751, 1884, 2988, 2105, 2964, 0.283412, 
646.148494, 1751, 1884, 2988, 2105, 2964, 0.280833, 
646.773178, 1751, 1884, 2988, 2105, 2964, 0.282122, 
648.281463, 1751, 1884, 2988, 2105, 2964, 0.284701, 
648.932768, 1751, 1884, 2988, 2105, 2964, 0.284701, 
649.779173, 1751, 1884, 2988, 2105, 2964, 0.289860, 
650.481532, 1751, 1884, 2988, 2105, 2964, 0.289860, 
651.070478, 1751, 1884, 2988, 2105, 2964, 0.293728, 
651.622592, 1751, 1884, 2988, 2105, 2964, 0.291149, 
652.192575, 1751, 1884, 2988, 2105, 2964, 0.292439, 
652.720985, 1751, 1884, 2988, 2105, 2964, 0.293728, 
